make_id,model_id,year,cylinder_capacity,km,color,region,price,fuel_type_id,transmission_id,traction_id,age
33,410,2019,,96000,Plata,Bío Bío,-1,0,0,,5
33,407,2015,1600,261000,,Metropolitana de Santiago,7500000,0,1,0,9
40,471,2015,1500,84000,,VII Maule,6200000,0,0,,9
64,777,2018,1600,76000,Marrón,Metropolitana de Santiago,8190000,0,0,,6
34,6099,2018,3000,27000,,Región Metropolitana,47990000,0,1,0,6
72,6001,2022,1500,25000,,IIAntofagasta,11500000,0,0,0,2
11,820,2014,1800,147000,,Ñuble,8000000,0,0,0,10
33,410,2012,1200,218000,,Metropolitana de Santiago,3800000,0,0,0,12
6,5803,2014,2000,117780,,Región Metropolitana,11990000,1,1,,10
11,176,2016,2400,75000,,Maule,15000000,0,0,0,8
63,756,2010,800,290800,,X Los Lagos,5990000,0,0,,14
63,760,2014,,166844,,Bío Bío,10350000,0,0,,10
20,291,2009,1600,200000,,X Los Lagos,3200000,0,0,,15
19,1640,2018,1200,28000,,Metropolitana de Santiago,10500000,0,0,0,6
47,1829,2022,1600,44100,Azul,Metropolitana de Santiago,15290000,0,1,,2
33,393,2017,2000,46036,,Araucanía,13000000,0,0,,7
27,353,2018,1400,77000,,OHiggins,8885000,0,0,0,6
9,1713,2021,1200,34000,,Valparaíso,7200000,0,0,0,3
10,5879,2022,1500,22000,,VIII Biobío,12990000,0,1,,2
27,1691,2022,1200,60000,,Región Metropolitana,7990000,0,0,0,2
57,709,2013,1600,67100,,Metropolitana de Santiago,6750000,0,0,0,11
52,5989,2023,,1485,,Metropolitana de Santiago,7490000,0,0,,1
40,1447,2019,2000,44411,Blanco,Valparaíso,12990000,0,0,0,5
59,721,2020,2200,88000,,Metropolitana de Santiago,14350000,1,0,0,4
63,760,2015,2000,91000,,Metropolitana de Santiago,9300000,0,0,0,9
33,400,2012,,133000,,Metropolitana de Santiago,6300000,0,0,,12
33,400,2018,1400,33000,,Metropolitana de Santiago,8680000,0,0,0,6
45,599,2021,2400,48000,,Bío Bío,22000000,1,0,0,3
11,149,2017,3600,1,,Región Metropolitana,5000000,0,1,1,7
33,410,2019,,82670,,Bío Bío,7400000,0,0,,5
47,1454,2020,,160000,,Ñuble,15500000,1,0,,4
40,475,2020,3200,80000,,Metropolitana de Santiago,18000000,1,1,1,4
10,5882,2019,2000,82000,,VIII Biobío,6800000,0,0,,5
42,5578,2017,,95248,Blanco,Metropolitana de Santiago,49970000,1,1,,7
42,542,2014,2000,104000,Gris,Los Lagos,-1,0,1,0,10
44,6078,2018,,50000,,Metropolitana de Santiago,24990000,0,1,,6
20,284,2017,3200,129000,Grafito,Metropolitana de Santiago,14780000,1,0,1,7
42,5578,2017,3000,145000,Negro,Metropolitana de Santiago,44990000,1,1,1,7
49,5888,2021,,55800,,Bío Bío,17800000,1,0,0,3
48,636,2012,1600,155000,,Metropolitana de Santiago,6100000,0,0,0,12
47,620,1994,,257000,,OHiggins,99999999999,0,0,,30
11,908,2014,,176000,,XIV Los Ríos,4350000,0,0,,10
20,293,2022,,90000,,VII Maule,47000000,0,1,1,2
11,908,2013,800,170,,Maule,3500000,0,0,0,11
40,470,2019,2000,72000,,Metropolitana de Santiago,11490000,0,0,0,5
20,287,2017,2000,100000,,VIII Biobío,11700000,0,1,1,7
63,762,2019,2400,180000,,IV Coquimbo,13300000,1,0,1,5
43,5586,2021,1500,41730,,Valparaíso,11500000,0,1,0,3
60,727,2017,1600,16396,Plata,Metropolitana de Santiago,13198433,0,1,1,7
61,748,2012,1000,135000,,Metropolitana de Santiago,4000000,0,0,,12
60,725,2012,3600,177792,,OHiggins,8950000,0,1,1,12
27,334,2013,2000,110763,Blanco,Metropolitana de Santiago,8990000,0,0,0,11
11,1808,2021,1800,43000,,Metropolitana de Santiago,11500000,0,0,0,3
63,756,2017,1500,158500,,Metropolitana de Santiago,6300000,0,0,0,7
45,601,1994,1600,377000,,Región Metropolitana,2300000,0,0,,30
55,698,2013,1600,426915,,Metropolitana de Santiago,1800000,0,0,0,11
13,6015,2013,1600,102000,,Metropolitana de Santiago,7200000,1,0,0,11
60,1721,2019,2000,200000,,Metropolitana de Santiago,20000000,0,1,1,5
47,616,2012,2000,141743,,Metropolitana de Santiago,7500000,0,1,0,12
6,63,2023,,3880,,Metropolitana de Santiago,67900000,0,1,,1
20,299,2017,,79763,,Metropolitana de Santiago,7490000,0,0,,7
61,746,2019,2400,78000,,Metropolitana de Santiago,13980000,0,1,1,5
10,5882,2022,,36241,,Metropolitana de Santiago,7990000,0,0,,2
61,736,2018,,46000,,Metropolitana de Santiago,6800000,0,0,,6
47,616,2017,2000,45000,,Metropolitana de Santiago,12390000,0,1,1,7
20,291,2015,1600,90000,,Metropolitana de Santiago,5500000,0,0,0,9
40,470,2020,2000,71000,Plata,Metropolitana de Santiago,11680000,0,0,0,4
33,401,2021,1400,25277,,Región Metropolitana,10490000,0,0,,3
20,284,2006,2300,350000,,Los Lagos,3000000,0,0,0,18
63,1397,2011,4000,200800,,Región Metropolitana,19980000,0,1,0,13
11,154,2021,1200,45233,,Región del Maule,7490000,0,0,,3
65,5569,2018,2000,99491,,Región del Maule,21990000,1,1,1,6
57,709,2015,1200,138000,,V Valparaíso,99999999999,0,0,,9
112,6056,2014,,98192,Blanco,Metropolitana de Santiago,9000000,1,0,,10
59,721,2014,2000,168000,,Valparaíso,7000000,1,0,1,10
49,1360,2021,,77000,,Los Lagos,20400000,1,1,,3
65,793,2022,2000,36041,,Bío Bío,46990000,0,1,,2
27,336,2016,2000,61500,,Maule,13500000,0,1,0,8
26,322,2017,3500,135253,Azul,Metropolitana de Santiago,17490000,0,1,1,7
6,122,2009,2000,235000,,Maule,8000000,1,1,,15
61,748,2021,1000,40000,,Región Metropolitana,6980000,0,0,,3
11,176,2010,,290000,,Valparaíso,6000000,1,0,,14
61,736,2021,1200,53000,,Región Metropolitana,8490000,0,1,,3
45,602,2021,2400,50000,,Araucanía,19300000,1,0,0,3
63,762,2019,2400,91000,,Araucanía,15990000,1,0,0,5
47,610,2018,1600,125997,,Maule,8000000,0,0,0,6
61,732,2021,1500,42500,,Región Metropolitana,13190000,0,1,,3
40,474,2015,2000,123000,,Bío Bío,12800000,0,1,1,9
61,747,2007,2000,118434,,Metropolitana de Santiago,5800000,0,0,1,17
33,396,2016,2400,112000,,Valparaíso,12500000,0,0,0,8
43,5586,2021,,32000,,Metropolitana de Santiago,8990000,0,0,,3
59,720,2021,2200,89000,Grafito,Araucanía,21990000,1,1,1,3
47,610,2015,1600,105000,,Los Lagos,6750000,0,0,,9
27,338,2016,2200,131125,Blanco,Valparaíso,14490000,1,1,0,8
47,615,2017,1800,60300,,Metropolitana de Santiago,7800000,0,0,0,7
47,613,2011,2500,217000,,Metropolitana de Santiago,9250000,1,0,0,13
43,5944,2021,1500,65600,Azul,Bío Bío,11990000,0,1,0,3
27,353,2012,,111280,,VIII Biobío,6500000,0,0,,12
64,1372,2022,1600,37000,,Metropolitana de Santiago,9290000,0,0,0,2
47,624,2017,4000,84109,,X Los Lagos,5500000,0,0,,7
20,1096,2022,,38000,,Metropolitana de Santiago,27480000,0,1,1,2
13,201,2020,1500,61000,,Metropolitana de Santiago,11500000,1,0,0,4
20,293,2016,5000,230000,Blanco,Metropolitana de Santiago,16000000,0,1,1,8
20,1102,2020,2200,95000,,Valparaíso,27900000,1,0,0,4
65,802,2019,1500,42000,,Metropolitana de Santiago,16000000,0,1,0,5
52,5989,2021,1000,50000,,Metropolitana de Santiago,7490000,0,0,0,3
6,123,2019,1500,61500,,Metropolitana de Santiago,16000000,0,1,0,5
33,407,2010,1600,77000,,Metropolitana de Santiago,5950000,0,0,0,14
36,5907,2018,1800,63279,,Metropolitana de Santiago,6990000,0,0,,6
40,471,2015,1500,96000,,Región Metropolitana,5690000,0,0,,9
11,180,2008,1400,181391,,Metropolitana de Santiago,3400000,0,0,0,16
13,993,2020,2000,106000,,Bío Bío,19000000,1,0,0,4
27,338,2015,,160000,,X Los Lagos,11500000,0,0,,9
63,760,2014,,248000,,Bío Bío,12900000,0,1,,10
20,284,2019,3200,39000,,Los Ríos,23750000,1,0,1,5
45,599,2018,3000,104000,Plata,Metropolitana de Santiago,-1,0,1,0,6
45,600,2013,,249000,,Bío Bío,16000000,1,1,,11
202,5645,2020,0,51000,,VIII Biobío,41990000,0,1,0,4
27,350,2010,,179000,,V Valparaíso,3700000,0,0,,14
49,1360,2008,,23000,,Metropolitana de Santiago,18990000,1,1,,16
61,734,2018,1600,55000,,Bío Bío,14900000,0,1,0,6
42,521,2011,,123000,,IV Coquimbo,19500000,0,1,1,13
33,414,2018,2500,95195,,Metropolitana de Santiago,15600000,1,0,,6
47,616,2021,2000,87000,,OHiggins,13500000,0,0,0,3
48,639,1996,1400,100000,,XII Magallanes & Antártica,900000,0,0,,28
19,272,2007,1300,179000,,X Los Lagos,1850000,0,0,,17
31,380,2016,,90000,,IV Coquimbo,22500000,0,1,1,8
112,5590,2022,9000,19000,,IIAntofagasta,16380000,1,0,1,2
49,657,2021,1500,33000,,Metropolitana de Santiago,19900000,1,1,0,3
47,613,2014,,190000,,OHiggins,9400000,1,0,,10
47,625,2012,1500,110000,,I Tarapacá,4100000,0,1,0,12
31,382,2016,3600,88500,,Región Metropolitana,17490000,0,1,0,8
23,6122,2014,1500,146000,,Valparaíso,99999999999,0,0,0,10
63,1722,2021,,53000,,Metropolitana de Santiago,12090000,0,0,,3
11,820,2020,,80000,,Maule,8790000,0,0,,4
42,571,2012,1800,179000,,Metropolitana de Santiago,10000000,0,1,0,12
31,386,2006,4700,259000,,Metropolitana de Santiago,8900000,0,1,,18
20,287,2020,,41000,,IV Coquimbo,16500000,0,1,,4
38,453,2014,2200,40250,,Metropolitana de Santiago,5900000,1,0,,10
61,736,2016,,149000,,OHiggins,6290000,0,0,,8
33,407,2017,1600,84000,,Región Metropolitana,9300000,0,0,,7
64,777,2020,1600,35000,,Región Metropolitana,99999999999,0,0,,4
61,752,2016,1000,84000,Azul,Metropolitana de Santiago,4390000,0,0,0,8
33,401,2020,1400,48000,,Valparaíso,10900000,0,0,0,4
64,780,2016,1600,85000,Gris,Bío Bío,6500000,0,0,0,8
40,470,2021,,42000,,Metropolitana de Santiago,15260000,0,0,,3
63,760,2014,2000,120000,,Metropolitana de Santiago,9600000,0,0,0,10
42,5832,2017,2100,153100,Grafito,Metropolitana de Santiago,24590000,1,1,1,7
20,5964,2021,1500,21000,Negro,Metropolitana de Santiago,13980000,0,1,0,3
11,169,2019,2500,112300,Blanco,Araucanía,99999999999,1,0,1,5
61,1487,2020,1400,41000,,Región Metropolitana,8750000,0,0,,4
20,298,2019,2000,82000,,Antofagasta,15950000,0,1,0,5
63,760,2014,,114000,,Metropolitana de Santiago,10500000,0,1,,10
47,618,2006,1600,140000,,Metropolitana de Santiago,2200000,0,0,,18
27,334,2019,2000,59000,,Región de Coquimbo,13490000,0,0,,5
49,642,2010,1600,190000,,Metropolitana de Santiago,3000000,1,0,0,14
33,401,2020,1400,47000,,Ñuble,11200000,0,0,0,4
33,405,2019,,59523,,Metropolitana de Santiago,25990000,2,1,,5
11,158,2013,1400,190600,,Metropolitana de Santiago,3000000,0,0,0,11
43,586,2018,1500,79643,,Metropolitana de Santiago,5990000,0,0,,6
20,299,2018,1500,29,,X Los Lagos,8800000,0,0,,6
11,180,2010,1400,139000,,Metropolitana de Santiago,3000000,0,0,0,14
29,6026,2019,1600,73000,,Metropolitana de Santiago,8800000,0,0,0,5
42,541,2020,,39200,Grafito,Metropolitana de Santiago,30470000,1,1,,4
49,813,2020,2900,70000,,IIAntofagasta,9800000,1,0,,4
59,716,2013,,146000,,Antofagasta,7500000,1,0,,11
60,723,2014,,110000,,Metropolitana de Santiago,10000000,0,1,,10
61,748,2021,1000,66000,,Región Metropolitana,6490000,0,1,,3
64,792,2011,2000,200000,,IX Araucanía,12000000,1,0,1,13
47,616,2012,2000,148000,,Metropolitana de Santiago,7500000,0,1,0,12
43,5586,2021,1500,46000,,Región Metropolitana,10590000,0,1,,3
17,250,2019,,34000,,Metropolitana de Santiago,5490000,0,0,,5
49,658,2008,,223000,,Valparaíso,3900000,0,0,,16
21,1106,2018,1200,53000,Blanco,Metropolitana de Santiago,4490000,0,0,0,6
59,719,2014,2000,234000,,Región Metropolitana,12000000,1,1,,10
60,727,2016,2000,71500,,Metropolitana de Santiago,10400000,0,0,1,8
60,727,2018,2000,85,,V Valparaíso,12690000,0,1,,6
42,523,2016,3000,123000,,Metropolitana de Santiago,38900000,1,1,1,8
10,6094,2022,1600,9500,Plata,Metropolitana de Santiago,17980000,0,1,0,2
10,6024,2021,1500,62000,,Región de Valparaíso,6490000,0,1,,3
27,334,2022,,47316,,Metropolitana de Santiago,18290000,0,1,1,2
27,346,2011,1100,140000,,Región Metropolitana,2650000,0,0,,13
40,474,2015,,86185,,Metropolitana de Santiago,10490000,0,0,,9
49,6011,2023,,578,,Metropolitana de Santiago,21290000,1,0,1,1
13,988,2019,,155000,,Valparaíso,5800000,1,0,,5
6,116,2012,2000,153000,,Valparaíso,8000000,0,1,,12
63,756,2023,1500,33000,,Metropolitana de Santiago,12800000,0,0,0,1
31,382,2012,3600,156000,,Antofagasta,11900000,0,1,1,12
11,163,1998,2300,220000,,Metropolitana de Santiago,2600000,0,0,0,26
20,291,2017,1600,71000,Gris,Metropolitana de Santiago,7900000,0,0,0,7
59,719,2011,2000,326000,,Metropolitana de Santiago,6490000,1,0,0,13
6,110,2015,2000,84757,,IX Araucanía,19990000,1,1,,9
11,908,2011,,100007,,Bío Bío,4600000,0,0,,13
64,780,2021,1600,76000,,Metropolitana de Santiago,7300000,0,0,0,3
63,1722,2018,1500,83000,,X Los Lagos,10990000,0,1,0,6
49,655,2007,1600,135000,,Metropolitana de Santiago,4200000,0,0,0,17
40,470,2018,,78250,,Metropolitana de Santiago,12490000,0,1,,6
63,762,2016,1900,122000,,IV Coquimbo,11990000,1,0,1,8
49,642,2019,1600,79000,,Región Metropolitana,8480000,1,0,,5
33,396,2003,3500,130000,,XII Magallanes & Antártica,3500000,1,1,1,21
20,288,2019,5000,41000,,Valparaíso,35000000,0,1,0,5
42,513,2011,3500,170000,,Valparaíso,20000000,0,1,1,13
27,334,2020,,30000,,I Tarapacá,18000000,0,0,,4
61,1309,2018,1600,310000,,Metropolitana de Santiago,7800000,0,0,,6
49,658,2011,,126000,,Metropolitana de Santiago,4600000,0,0,,13
202,5643,2023,,16400,,V Valparaíso,-1,0,0,,1
49,657,2019,2000,145000,,Metropolitana de Santiago,17000000,1,1,0,5
40,472,2009,3700,196000,,Metropolitana de Santiago,5500000,0,1,1,15
48,1481,2023,1500,2791,Blanco,Metropolitana de Santiago,19690000,1,0,0,1
63,763,2015,1800,145000,,X Los Lagos,9300000,0,0,,9
33,400,2018,,80000,,Metropolitana de Santiago,10700000,0,1,,6
42,575,2017,1600,44900,Plata,Maule,17490000,0,1,0,7
31,380,2021,3600,64000,,OHiggins,46500000,0,1,1,3
11,908,2018,1200,62400,Rojo,Valparaíso,6490000,0,0,,6
47,622,2014,2500,157000,,Antofagasta,11000000,1,0,1,10
26,328,2014,1800,73800,,Metropolitana de Santiago,12490000,0,1,0,10
27,1691,2018,1200,99000,,Metropolitana de Santiago,7000000,0,0,0,6
43,586,2021,1500,28000,,Metropolitana de Santiago,6900000,0,0,,3
26,324,2017,1800,60841,,Bío Bío,8790000,0,0,,7
17,6013,2023,1500,11000,,Valparaíso,9000000,0,0,0,1
64,792,2018,2000,79000,Gris,Metropolitana de Santiago,18990000,1,1,1,6
33,409,2013,,180000,,Metropolitana de Santiago,6800000,0,0,,11
40,468,2016,2500,145,,Metropolitana de Santiago,11590000,0,1,0,8
27,353,2013,1600,75900,,Región de Valparaíso,7190000,0,1,,11
50,669,2014,,51000,Negro,Metropolitana de Santiago,40500000,0,1,,10
30,5855,2018,2000,82500,,Región Metropolitana,26990000,0,1,1,6
59,719,2020,,178000,,VII Maule,12900000,1,1,0,4
20,299,2019,,67895,,V Valparaíso,11800000,0,1,,5
6,116,2013,2000,165000,,IV Coquimbo,10500000,0,1,0,11
29,5889,2023,,19100,Blanco,Bío Bío,15090000,1,0,1,1
27,338,2019,2400,87000,,Metropolitana de Santiago,17000000,0,0,0,5
63,756,2013,1500,75000,,V Valparaíso,7200000,0,0,,11
11,908,2016,,139000,,Metropolitana de Santiago,4290000,0,0,,8
20,286,2014,,49000,,XI Aisén,13700000,0,1,1,10
29,1685,2017,1500,135000,,Los Ríos,6800000,0,0,0,7
20,293,2014,,145000,,Región Metropolitana,12000000,0,1,1,10
26,324,2017,1800,90000,,Metropolitana de Santiago,10400000,0,1,0,7
27,333,2013,1600,106700,,Bío Bío,7830000,0,0,,11
29,1689,2018,2000,62000,,Metropolitana de Santiago,9890000,0,0,0,6
6,124,2014,,78000,,Metropolitana de Santiago,12400000,,0,,10
61,744,2022,1500,19000,Grafito,Metropolitana de Santiago,13950000,0,0,1,2
63,763,2015,1800,218000,,VIII Biobío,6900000,0,0,,9
8,129,2012,1000,200000,,V Valparaíso,2200000,0,0,,12
49,657,3008,,93100,,Ñuble,14990000,1,0,,-984
13,201,2018,,78000,,Metropolitana de Santiago,8090000,0,0,,6
33,410,2014,,106000,,Metropolitana de Santiago,4000000,0,0,,10
6,112,2004,3000,153000,Gris,Metropolitana de Santiago,7490000,0,1,0,20
63,762,2017,2400,90000,,VI O'Higgins,17490000,1,0,,7
59,717,2023,2200,12500,,Metropolitana de Santiago,28500000,1,1,0,1
49,658,2011,1600,159000,,Bío Bío,4400000,1,0,0,13
45,602,2021,2400,61000,,Valparaíso,18950000,1,0,0,3
202,5643,2018,,97000,,Metropolitana de Santiago,7000000,0,0,,6
49,642,2020,,113000,,VII Maule,9900000,1,0,,4
52,1475,2022,1500,59000,,Metropolitana de Santiago,9000000,1,0,0,2
13,200,2018,1200,68000,,Valparaíso,9100000,0,0,0,6
6,116,2017,2000,82000,,Metropolitana de Santiago,16900000,1,1,0,7
60,728,2018,,110000,Blanco,Metropolitana de Santiago,14990000,0,1,,6
9,5579,2018,1600,76084,,Región Metropolitana,7900000,0,0,,6
33,401,2015,,75000,,Región Metropolitana,6500000,0,0,,9
64,5900,2022,,13507,,Metropolitana de Santiago,12590000,0,0,0,2
11,908,2020,1200,33000,,Los Ríos,8200000,0,0,0,4
45,602,2019,2400,214907,,Región Metropolitana,5100000,1,0,,5
57,5985,2021,1500,20000,Blanco,Metropolitana de Santiago,14290000,0,1,0,3
43,586,2020,1500,45217,,Metropolitana de Santiago,6990000,0,0,,4
202,5645,2022,5700,57406,Azul,Metropolitana de Santiago,37999999,0,1,1,2
49,657,2012,1600,148210,,Metropolitana de Santiago,6000000,0,0,0,12
27,339,2018,2500,80874,,Valparaíso,12300000,1,0,,6
40,470,2018,1600,71000,Plata,Maule,10990000,0,1,0,6
31,1637,2020,,39000,,Metropolitana de Santiago,13990000,0,0,,4
33,396,2017,,63000,Gris,Metropolitana de Santiago,14890000,0,1,,7
45,599,2019,3000,41598,Gris,Metropolitana de Santiago,19990000,0,1,0,5
33,396,2020,,38400,,Metropolitana de Santiago,17500000,0,0,,4
52,819,2016,1600,200000,,Los Lagos,4500000,0,0,0,8
47,613,2010,,197000,,Metropolitana de Santiago,8500000,0,0,,14
49,655,2006,1600,235000,,Bío Bío,2600000,0,0,0,18
34,422,2020,2000,33186,Plata,Metropolitana de Santiago,40995750,0,1,1,4
20,293,2022,5000,36000,,Araucanía,41900000,0,1,1,2
63,760,2017,2000,113000,,OHiggins,18500000,0,0,1,7
16,236,2018,,136000,,,24500000,,1,1,6
61,736,2018,1200,160000,,Metropolitana de Santiago,7400000,0,0,0,6
64,780,2006,1800,166000,,Los Ríos,-1,0,0,,18
26,322,2020,3500,43000,,Metropolitana de Santiago,31990000,0,1,1,4
45,601,2018,1800,36000,,Bío Bío,12800000,0,1,0,6
45,602,2014,2500,180,,Los Lagos,7390000,1,0,,10
63,762,2018,,141700,,Atacama,12990000,1,0,1,6
43,5586,2019,1500,88000,,V Valparaíso,7850000,0,0,,5
11,169,2015,2500,200000,,Araucanía,10500000,1,0,1,9
33,393,2014,2000,102000,,I Tarapacá,5000000,1,1,,10
4,56,2014,1200,94000,Gris,Metropolitana de Santiago,10190000,0,1,0,10
20,286,2017,,121000,,Metropolitana de Santiago,15500000,0,1,,7
33,407,2013,1600,146000,,Valparaíso,6700000,0,0,0,11
64,780,2018,7000,102000,,Región Metropolitana,7000000,0,0,,6
19,1058,2017,0,110000,,Región Metropolitana,4450000,0,0,,7
31,385,2010,2400,180112,,Metropolitana de Santiago,6000000,0,1,,14
52,5989,2023,,18800,Blanco,Metropolitana de Santiago,8990000,0,0,,1
63,763,2012,9000,111,,Región Metropolitana,3290000,0,1,,12
20,286,2013,,148000,Plata,Metropolitana de Santiago,9980000,0,1,0,11
49,810,2014,1400,200000,,Metropolitana de Santiago,4800000,1,0,0,10
38,452,2020,2200,85000,,Metropolitana de Santiago,8950000,1,0,1,4
42,554,2010,,166000,,Los Lagos,10900000,0,1,,14
27,338,2005,,17000,,IX Araucanía,4800000,1,0,,19
27,334,2020,,10136,,Bío Bío,12990000,0,0,1,4
64,780,2017,1600,91592,,Valparaíso,6490000,0,0,,7
56,5902,2021,1600,60000,,Metropolitana de Santiago,12800000,0,1,0,3
13,208,2019,1500,116694,,Región de La Araucanía,14990000,1,1,,5
49,654,2017,1600,60500,Rojo,Bío Bío,13990000,1,0,0,7
6,112,2022,2000,11743,,Metropolitana de Santiago,41900000,0,1,,2
10,5955,2021,1500,13273,,Metropolitana de Santiago,12990000,0,1,0,3
11,158,2014,1400,111000,,Región Metropolitana,4400000,0,0,,10
4,5887,2022,3000,78500,,Metropolitana de Santiago,58000000,1,1,1,2
45,598,2017,,76000,,Metropolitana de Santiago,10990000,0,1,,7
11,908,2015,800,160000,,Los Lagos,3700000,0,0,0,9
20,284,2010,2300,70000,,Metropolitana de Santiago,6800000,0,0,0,14
60,723,2022,2000,24000,,Los Lagos,19000000,0,1,,2
11,173,2021,0,97562,,III Atacama,22990000,0,1,,3
40,471,2012,1500,121600,,Metropolitana de Santiago,5800000,0,0,,12
27,334,2018,2000,57000,,Bío Bío,15500000,0,0,0,6
48,5884,2021,,58500,,Metropolitana de Santiago,18000000,1,1,,3
72,1409,2020,,44900,,Región Metropolitana,12890000,0,0,,4
61,747,2017,2400,73000,,Metropolitana de Santiago,10590000,0,1,1,7
63,756,2019,1500,1,Blanco,Metropolitana de Santiago,9280000,0,1,0,5
45,602,2014,2500,202000,,V Valparaíso,9580000,1,0,,10
31,389,2001,4000,152484,,IX Araucanía,2500000,0,0,1,23
13,213,2018,1600,98000,,Araucanía,7300000,1,0,0,6
20,291,2013,1600,100000,,Metropolitana de Santiago,5900000,0,0,,11
52,680,2008,2500,157,,IX Araucanía,2500000,0,0,,16
49,813,2021,1600,27000,,Valparaíso,11500000,1,0,0,3
45,598,2014,,106000,,Valparaíso,7700000,0,1,,10
47,612,2013,1600,137000,,Metropolitana de Santiago,4500000,0,0,0,11
11,820,2022,1200,12550,,Región Metropolitana,13500000,0,1,,2
33,399,2016,,72000,,Región Metropolitana,8800000,0,0,,8
63,1312,1992,1500,8620,,Maule,1000500,0,0,,32
49,810,2014,1400,170000,,Maule,6800000,1,0,0,10
29,5889,2023,,100000,,Región Metropolitana,1000000,0,0,1,1
34,423,2019,,57000,Azul,Metropolitana de Santiago,24280000,0,1,1,5
45,602,2020,2400,6228,,Metropolitana de Santiago,13990000,1,0,1,4
49,1360,2008,,80858,,Metropolitana de Santiago,17790000,1,1,,16
42,575,2020,,24100,Plata,Los Lagos,24990000,0,1,,4
11,944,2013,1200,135531,,V Valparaíso,4200000,0,0,,11
23,5941,2023,,9400,,Coquimbo,99999999999,1,0,1,1
33,400,2013,1400,85000,,Metropolitana de Santiago,7300000,0,0,0,11
27,350,2018,1600,140000,,Metropolitana de Santiago,11000000,0,0,0,6
47,618,2008,1600,210000,,Metropolitana de Santiago,2300000,0,0,0,16
19,1058,2019,,99999999999,Blanco,Metropolitana de Santiago,5800000,1,0,,5
60,728,2003,,231470,,Metropolitana de Santiago,3890000,0,0,,21
11,170,2014,2000,95000,,Maule,8300000,1,0,0,10
11,173,2018,9000,88500,,Región Metropolitana,17290000,1,1,1,6
33,401,2019,1400,43587,,Metropolitana de Santiago,7890000,0,0,0,5
42,1374,2014,,160000,,Bío Bío,13500000,0,1,,10
10,5882,2021,,31500,,Bío Bío,7180000,0,0,,3
49,810,2021,1200,45000,,Región Metropolitana,9890000,0,0,,3
26,326,2007,2400,187000,,Maule,6500000,0,1,,17
11,163,1990,2300,1234,,XIV Los Ríos,2300000,0,0,,34
38,453,2014,2200,244080,,Ñuble,6300000,1,0,,10
64,776,2018,1600,96000,,Metropolitana de Santiago,6500000,0,0,,6
63,762,2018,2400,135000,,X Los Lagos,17700000,1,0,,6
45,1189,2019,1500,85000,,Bío Bío,99999999999,0,0,0,5
63,756,2015,1500,130000,,Metropolitana de Santiago,5300000,0,0,0,9
6,100,2018,3000,37000,,Bío Bío,55000000,0,1,0,6
49,657,2020,1500,96000,Azul,Maule,17490000,1,0,0,4
49,642,2017,1600,106000,,Metropolitana de Santiago,7000000,1,0,0,7
38,830,2013,2200,127000,,Metropolitana de Santiago,7900000,1,0,1,11
